analysis_drug_name,a_psss,b_psss,c_psss,d_psss,total_exposed_psss,ror_psss,lower_ci_psss,upper_ci_psss,se_logror_psss,a_ps,b_ps,c_ps,d_ps,total_exposed_ps,ror_ps,lower_ci_ps,upper_ci_ps,se_logror_ps,total_exposed_psss_for_broad,shock_count_psss,broad_count_psss,pubchem_cid,canonical_smiles,inchikey,in_scope,exclude_reason,n_raw_names_mapped,raw_names_mapped,expected_shock,expected_broad,positive_high_flag,positive_moderate_flag,negative_high_flag,negative_moderate_flag,negative_expanded_flag,faers_signal_class,structure_available,in_scope_bool,usable_for_model,model_label,label_weight,analysis_drug_name_norm,treatment_confounded_candidate,treatment_confounded_category,treatment_review_level,matched_treatment_rule,treatment_review_comment,is_corticosteroid_candidate,is_antihistamine_candidate,is_core_treatment_candidate,is_broad_treatment_candidate,recommended_label_status
AZATHIOPRINE,0.0,1034.0,543.0,398937.0,1034.0,0.3547683128924239,0.0221460785863861,5.683198284589621,1.4152063749210144,0.0,122.0,543.0,399849.0,122.0,3.002831233689428,0.1865179244193329,48.34385459784875,1.4177466955172373,1034,0,0,2265.0,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],LMEKQMALGUDUQG-UHFFFAOYSA-N,True,,1.0,AZATHIOPRINE,1.4018536181007406,5.1143131076566615,False,False,False,True,False,negative_moderate,True,True,True,0,0.8,AZATHIOPRINE,False,,,,,False,False,False,False,retain
IBRUTINIB,0.0,1222.0,543.0,398749.0,1222.0,0.300069420536062,0.0187334799753741,4.806456529123855,1.4151538538805946,0.0,1074.0,543.0,398897.0,1074.0,0.3415272416557968,0.0213200484207928,5.470947086558219,1.4151936612133311,1222,0,0,24821094.0,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,XYFPWWZEPKGCCK-GOSISDBHSA-N,True,,1.0,IMBRUVICA,1.656736094119057,6.04418821813969,False,False,False,True,False,negative_moderate,True,True,True,0,0.8,IBRUTINIB,False,,,,,False,False,False,False,retain
OLANZAPINE,0.0,1373.0,543.0,398598.0,1373.0,0.2669792152616771,0.0166686803840504,4.276157424551972,1.4151220803080136,0.0,650.0,543.0,399321.0,650.0,0.5647364881730634,0.0352392182335837,9.050351201324323,1.4154079658059424,1373,0,0,135398745.0,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,KVWDHTXUZHCGIO-UHFFFAOYSA-N,True,,1.0,OLANZAPINE,1.8614555296444069,6.791055993048932,False,False,False,True,False,negative_moderate,True,True,True,0,0.8,OLANZAPINE,False,,,,,False,False,False,False,retain
QUETIAPINE,0.0,1337.0,543.0,398634.0,1337.0,0.2741899595044235,0.017118646376876,4.391710199387672,1.4151290041964213,0.0,480.0,543.0,399491.0,480.0,0.7648646811671758,0.047709129232488,12.262181052312965,1.4156000830170108,1337,0,0,5002.0,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,URKOMYMAXPYINW-UHFFFAOYSA-N,True,,1.0,QUETIAPINE,1.8126482470026013,6.612994801679842,False,False,False,True,False,negative_moderate,True,True,True,0,0.8,QUETIAPINE,False,,,,,False,False,False,False,retain
TREPROSTINIL,0.0,1972.0,543.0,397999.0,1972.0,0.1856247879362392,0.0115911422208988,2.97266319744128,1.4150439603835956,0.0,1522.0,543.0,398449.0,1522.0,0.2407611675828533,0.0150325147090029,3.856037458665731,1.4150969050143514,1972,0,0,6918140.0,CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O,PAJMKGZZBBTTOY-ZFORQUDYSA-N,True,,2.0,REMODULIN | TYVASO,2.67355448249,9.753796371662414,False,False,False,True,False,negative_moderate,True,True,True,0,0.8,TREPROSTINIL,False,,,,,False,False,False,False,retain
ADAPALENE,0.0,714.0,543.0,399257.0,714.0,0.5140688704152324,0.0320806477318244,8.237576926099186,1.4153593222846843,0.0,710.0,543.0,399261.0,710.0,0.5169681741935108,0.0322614037892541,8.284081339882409,1.4153621058099035,714,0,0,60164.0,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,LZCDAPDGXCYOEH-UHFFFAOYSA-N,True,,1.0,ADAPALENE,0.968011105729138,3.531546962153633,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,ADAPALENE,False,,,,,False,False,False,False,retain
AMBRISENTAN,0.0,717.0,543.0,399254.0,717.0,0.5119156069994134,0.0319464020173055,8.203039220116867,1.4153572550045503,0.0,605.0,543.0,399366.0,605.0,0.6067753656492881,0.0378594241006914,9.724826858951168,1.4154483240414282,717,0,0,6918493.0,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,OUJTZYPIHDYQMC-LJQANCHMSA-N,True,,1.0,AMBRISENTAN,0.972078379282622,3.546385394767724,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,AMBRISENTAN,False,,,,,False,False,False,False,retain
ARIPIPRAZOLE,0.0,890.0,543.0,399081.0,890.0,0.4122855636027226,0.0257337533097089,6.605308751875076,1.4152616001232408,0.0,555.0,543.0,399416.0,555.0,0.6614734150507967,0.0412680321338012,10.602567076625476,1.4155008336532862,890,0,0,60795.0,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,CEUORZQYGODEFX-UHFFFAOYSA-N,True,,1.0,ARIPIPRAZOLE,1.2066244875335197,4.402068342180298,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,ARIPIPRAZOLE,False,,,,,False,False,False,False,retain
AZACITIDINE,0.0,649.0,543.0,399322.0,649.0,0.5656073987987362,0.0352935046965975,9.064323090778602,1.4154088019105824,0.0,274.0,543.0,399697.0,274.0,1.339551882405578,0.0834654891171279,21.49869682232652,1.4161516216650476,649,0,0,9444.0,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,NMUSYJAQQFHJEW-KVTDHHQDSA-N,True,,1.0,AZACITIDINE,0.8798868454036562,3.21004758884833,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,AZACITIDINE,False,,,,,False,False,False,False,retain
CANDESARTAN,0.0,927.0,543.0,399044.0,927.0,0.3958018929916658,0.0247056533924165,6.341023894711995,1.4152457735337074,0.0,47.0,543.0,399924.0,47.0,7.745596281411902,0.4768494572521724,125.81384091393676,1.4222851537064765,927,0,0,2541.0,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,HTQMVQVXFRQIKW-UHFFFAOYSA-N,True,,1.0,CANDESARTAN,1.256787528026486,4.585075677754086,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,CANDESARTAN,False,,,,,False,False,False,False,retain
CHOLECALCIFEROL,0.0,763.0,543.0,399208.0,763.0,0.4810178516238525,0.0300199543384993,7.707479197731287,1.4153275907204146,0.0,0.0,0.0,0.0,0.0,,,,,763,0,0,5280795.0,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,QYSXJUFSXHHAJI-YRZJJWOYSA-N,True,,1.0,CHOLECALCIFEROL,1.0344432404360395,3.773908028183784,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,CHOLECALCIFEROL,False,,,,,False,False,False,False,retain
CLOPIDOGREL,0.0,542.0,543.0,399429.0,542.0,0.6773464360964732,0.0422570568055008,10.857315420814375,1.415516071242574,0.0,345.0,543.0,399626.0,345.0,1.0640858880840136,0.0663359725952484,17.068850171658564,1.415887278262394,542,0,0,60606.0,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,GKTWGGQPFAXNFI-HNNXBMFYSA-N,True,,1.0,CLOPIDOGREL,0.7348207553294017,2.680810158945755,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,CLOPIDOGREL,False,,,,,False,False,False,False,retain
COCAINE,0.0,613.0,543.0,399358.0,613.0,0.5988510581826115,0.0373655483151038,9.597680378250242,1.4154407166210814,0.0,1.0,543.0,399970.0,1.0,245.30542778288867,9.981486085384947,6028.636656404793,1.633557190077531,613,0,0,446220.0,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,ZPUCINDJVBIVPJ-LJISPDSOSA-N,True,,1.0,COCAINE,0.831079562761851,3.031986397479239,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,COCAINE,False,,,,,False,False,False,False,retain
ERGOCALCIFEROL,0.0,600.0,543.0,399371.0,600.0,0.6118352767970879,0.0381747710920594,9.806015733025168,1.4154531815893707,0.0,11.0,543.0,399960.0,11.0,31.995560177592896,1.8830114022506317,543.6588805858489,1.4452677773993905,600,0,0,5280793.0,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,MECHNRXZTMCUDQ-RKHKHRCZSA-N,True,,1.0,ERGOCALCIFEROL,0.8134547106967547,2.9676865228181786,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,ERGOCALCIFEROL,False,,,,,False,False,False,False,retain
FENFLURAMINE,0.0,622.0,543.0,399349.0,622.0,0.5901796699216368,0.0368250944659623,9.458551236324974,1.415432391948836,0.0,561.0,543.0,399410.0,561.0,0.6543953023713424,0.0408269862560491,10.48897435338449,1.4154940388405115,622,0,0,3337.0,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,DBGIVFWFUFKIQN-UHFFFAOYSA-N,True,,1.0,FINTEPLA,0.8432813834223023,3.076501695321512,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,FENFLURAMINE,False,,,,,False,False,False,False,retain
FLUCONAZOLE,0.0,548.0,543.0,399423.0,548.0,0.6699269312727947,0.0417947656929518,10.738236853431347,1.415508948777007,0.0,179.0,543.0,399792.0,179.0,2.0489938062644626,0.1274995748969878,32.928546008895886,1.416832191313128,548,0,0,3365.0,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,RFHAOTPXVQNOHP-UHFFFAOYSA-N,True,,1.0,FLUCONAZOLE,0.7429553024363692,2.7104870241739367,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,FLUCONAZOLE,False,,,,,False,False,False,False,retain
HYDROCHLOROTHIAZIDE,0.0,575.0,543.0,399396.0,575.0,0.6384536625485459,0.0398336000939216,10.233146847398642,1.41547873514294,0.0,103.0,543.0,399868.0,103.0,3.554244496886791,0.2205398937686799,57.28058415091187,1.418275101302241,575,0,0,3639.0,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,JZUFKLXOESDKRF-UHFFFAOYSA-N,True,,1.0,HYDROCHLOROTHIAZIDE,0.7795607644177233,2.844032917700755,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,HYDROCHLOROTHIAZIDE,False,,,,,False,False,False,False,retain
ISOTRETINOIN,0.0,518.0,543.0,399453.0,518.0,0.7087416021199074,0.0442130695366924,11.361225624894049,1.4155462091121662,0.0,471.0,543.0,399500.0,471.0,0.7794819914520492,0.0486195601287307,12.496866968547677,1.4156141141931466,518,0,0,5282379.0,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,SHGAZHPCJJPHSC-XFYACQKRSA-N,True,,1.0,ISOTRETINOIN,0.7022825669015316,2.562102698033028,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,ISOTRETINOIN,False,,,,,False,False,False,False,retain
LACOSAMIDE,0.0,584.0,543.0,399387.0,584.0,0.6286087307576987,0.0392200939664611,10.075165468056108,1.4154692840974166,0.0,288.0,543.0,399683.0,288.0,1.274502988684612,0.0794221049602942,20.45221376313407,1.416089203718714,584,0,0,219078.0,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1,VPPJLAIAVCUEMN-GFCCVEGCSA-N,True,,1.0,LACOSAMIDE,0.7917625850781745,2.8885482155430275,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,LACOSAMIDE,False,,,,,False,False,False,False,retain
LETROZOLE,0.0,889.0,543.0,399082.0,889.0,0.4127501004512939,0.0257627259257502,6.6127569696447805,1.4152620461399985,0.0,406.0,543.0,399565.0,406.0,0.9042695118763516,0.056389841087447,14.50089828841748,1.415733892269931,889,0,0,3902.0,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HPJKCIUCZWXJDR-UHFFFAOYSA-N,True,,1.0,LETROZOLE,1.205268729682358,4.397122197975602,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,LETROZOLE,False,,,,,False,False,False,False,retain
LEVONORGESTREL,0.0,955.0,543.0,399016.0,955.0,0.3841763440922331,0.0239805201035617,6.154639796079852,1.4152346113065897,0.0,947.0,543.0,399024.0,947.0,0.387427816871494,0.024183331027626,6.206767509171656,1.4152377332044608,955,0,0,13109.0,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,WWYNJERNGUHSAO-XUDSTZEESA-N,True,,1.0,MIRENA,1.2947487478590012,4.7235677154856015,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,LEVONORGESTREL,False,,,,,False,False,False,False,retain
LISDEXAMFETAMINE,0.0,552.0,543.0,399419.0,552.0,0.6650701211770533,0.0414921427983914,10.660289786229306,1.4155042863896503,0.0,294.0,543.0,399677.0,294.0,1.248518140768427,0.0778066320393277,20.03425038420821,1.4160642690777616,552,0,0,11597697.0,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N.CS(=O)(=O)O.CS(=O)(=O)O,CETWSOHVEGTIBR-FORAGAHYSA-N,True,,1.0,LISDEXAMFETAMINE DIMESYLATE,0.7483783338410143,2.7302716009927246,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,LISDEXAMFETAMINE,False,,,,,False,False,False,False,retain
LORAZEPAM,0.0,912.0,543.0,399059.0,912.0,0.4023233481619639,0.0251124094729052,6.445581283265326,1.4152520350474262,0.0,211.0,543.0,399760.0,211.0,1.7388413683310824,0.1082633056631521,27.92792336885566,1.4165347014063658,912,0,0,3958.0,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,DIWRORZWFLOCLC-UHFFFAOYSA-N,True,,1.0,LORAZEPAM,1.236451160259067,4.510883514683632,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,LORAZEPAM,False,,,,,False,False,False,False,retain
MACITENTAN,0.0,646.0,543.0,399325.0,646.0,0.568236296070199,0.035457370643495,9.106498375699962,1.415411325740892,0.0,487.0,543.0,399484.0,487.0,0.7538687990941901,0.0470242239229636,12.085646903577835,1.415589527963618,646,0,0,16004692.0,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br,JGCMEBMXRHSZKX-UHFFFAOYSA-N,True,,1.0,OPSUMIT,0.8758195718501726,3.195209156234239,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,MACITENTAN,False,,,,,False,False,False,False,retain
MESALAMINE,0.0,730.0,543.0,399241.0,730.0,0.5027891697473785,0.0313774000575786,8.05665698086415,1.4153484929677715,0.0,236.0,543.0,399735.0,236.0,1.5549342508329265,0.0968464104284761,24.96551512561205,1.4163582731310915,730,0,0,4075.0,C1=CC(=C(C=C1N)C(=O)O)O,KBOPZPXVLCULAV-UHFFFAOYSA-N,True,,1.0,MESALAMINE,0.9897032313477182,3.610685269428784,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,MESALAMINE,False,,,,,False,False,False,False,retain
METHAMPHETAMINE,0.0,752.0,543.0,399219.0,752.0,0.4880627897807675,0.0304592197140442,7.820465822988673,1.4153343544707346,0.0,22.0,543.0,399949.0,22.0,16.35283655320454,0.9906946549027412,269.9270274775788,1.430484837795582,752,0,0,10836.0,CC(CC1=CC=CC=C1)NC,MYWUZJCMWCOHBA-VIFPVBQESA-N,True,,1.0,METHAMPHETAMINE,1.019529904073266,3.7195004419321176,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,METHAMPHETAMINE,False,,,,,False,False,False,False,retain
MIRTAZAPINE,0.0,782.0,543.0,399189.0,782.0,0.4693158471744197,0.0292902862196652,7.519809221296176,1.415316355713598,0.0,248.0,543.0,399723.0,248.0,1.4798024578010844,0.0921799781528829,23.755867141585387,1.416286190358954,782,0,0,4205.0,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,RONZAEMNMFQXRA-UHFFFAOYSA-N,True,,1.0,MIRTAZAPINE,1.0602026396081037,3.867884768073026,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,MIRTAZAPINE,False,,,,,False,False,False,False,retain
NINTEDANIB,0.0,802.0,543.0,399169.0,802.0,0.4575965746416872,0.0285595091480902,7.331870587762083,1.4153051040405993,0.0,689.0,543.0,399282.0,689.0,0.5327414169568098,0.033244746407,8.53709075913989,1.4153772490819545,802,0,0,135423438.0,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O,CPMDPSXJELVGJG-UHFFFAOYSA-N,True,,1.0,OFEV,1.0873177966313288,3.9668076521669655,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,NINTEDANIB,False,,,,,False,False,False,False,retain
OSIMERTINIB,0.0,738.0,543.0,399233.0,738.0,0.4973326050031797,0.0310371926826144,7.969139558739674,1.4153432542473905,0.0,694.0,543.0,399277.0,694.0,0.528899362384036,0.0330052286864217,8.475461212160045,1.4153735604906414,738,0,0,71496458.0,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,DUYJMQONPNNFPI-UHFFFAOYSA-N,True,,1.0,OSIMERTINIB,1.0005492941570082,3.65025442306636,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,OSIMERTINIB,False,,,,,False,False,False,False,retain
PSEUDOEPHEDRINE,0.0,501.0,543.0,399470.0,501.0,0.7327979263680898,0.0457116940493497,11.747383509997285,1.4155693016107926,0.0,1.0,543.0,399970.0,1.0,245.30542778288867,9.981486085384947,6028.636656404793,1.633557190077531,501,0,0,7028.0,CC(C(C1=CC=CC=C1)O)NC,KWGRBVOPPLSCSI-WCBMZHEXSA-N,True,,1.0,PSEUDOEPHEDRINE,0.6792346834317902,2.4780182465531797,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,PSEUDOEPHEDRINE,False,,,,,False,False,False,False,retain
RIOCIGUAT,0.0,538.0,543.0,399433.0,538.0,0.6823846266205063,0.0425709667149884,10.93817722687658,1.415520907709295,0.0,419.0,543.0,399552.0,419.0,0.876218348167146,0.0546434666412132,14.050327346649397,1.4157069680655712,538,0,0,11304743.0,CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC,WXXSNCNJFUAIDG-UHFFFAOYSA-N,True,,1.0,ADEMPAS,0.7293977239247567,2.661025582126967,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,RIOCIGUAT,False,,,,,False,False,False,False,retain
RISPERIDONE,0.0,758.0,543.0,399213.0,758.0,0.4841947653669331,0.0302180424320892,7.75843012781587,1.415330640836461,0.0,288.0,543.0,399683.0,288.0,1.274502988684612,0.0794221049602942,20.45221376313407,1.416089203718714,758,0,0,5073.0,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,RAPZEAPATHNIPO-UHFFFAOYSA-N,True,,1.0,RISPERIDONE,1.0276644511802333,3.7491773071602994,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,RISPERIDONE,False,,,,,False,False,False,False,retain
SPARSENTAN,0.0,605.0,543.0,399366.0,605.0,0.6067753656492881,0.0378594241006914,9.724826858951168,1.4154483240414282,0.0,604.0,543.0,399367.0,604.0,0.6077806515530942,0.0379220766444696,9.740957064812395,1.4154492891238122,605,0,0,10257882.0,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC(=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=NOC(=C5C)C)COCC,WRFHGDPIDHPWIQ-UHFFFAOYSA-N,True,,1.0,FILSPARI,0.8202334999525609,2.9924172438416634,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,SPARSENTAN,False,,,,,False,False,False,False,retain
SPIRONOLACTONE,0.0,540.0,543.0,399431.0,540.0,0.6798562100069189,0.042413431727575,10.897596526820784,1.415518480529849,0.0,152.0,543.0,399819.0,152.0,2.4119293588912183,0.1499810599415376,38.78758580949499,1.417180230098049,540,0,0,5833.0,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,LXMSZDCAJNLERA-ZHYRCANASA-N,True,,1.0,SPIRONOLACTONE,0.7321092396270792,2.670917870536361,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,SPIRONOLACTONE,False,,,,,False,False,False,False,retain
TAFAMIDIS,0.0,768.0,543.0,399203.0,768.0,0.4778822770316253,0.0298244415157392,7.657191856565446,1.4153245802872807,0.0,710.0,543.0,399261.0,710.0,0.5169681741935108,0.0322614037892541,8.284081339882409,1.4153621058099035,768,0,0,11001318.0,C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,TXEIIPDJKFWEEC-UHFFFAOYSA-N,True,,1.0,VYNDAMAX,1.041222029691846,3.798638749207269,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,TAFAMIDIS,False,,,,,False,False,False,False,retain
TROFINETIDE,0.0,886.0,543.0,399085.0,886.0,0.4141499991438582,0.0258500356517727,6.635202523563856,1.4152633902269045,0.0,881.0,543.0,399090.0,881.0,0.41650433812483,0.0259968714477308,6.672951552097034,1.4152656506992685,886,0,0,11318905.0,CC1(CCCN1C(=O)CN)C(=O)NC(CCC(=O)O)C(=O)O,BUSXWGRAOZQTEY-SDBXPKJASA-N,True,,1.0,DAYBUE,1.2012014561288744,4.38228376536151,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,TROFINETIDE,False,,,,,False,False,False,False,retain
VENETOCLAX,0.0,938.0,543.0,399033.0,938.0,0.3911519831162001,0.0244156232014492,6.266474242060491,1.4152413089503235,0.0,532.0,543.0,399439.0,532.0,0.6900838332663877,0.0430506626107715,11.061750692229287,1.415528298616204,938,0,0,49846579.0,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,LQBVNQSMGBZMKD-UHFFFAOYSA-N,True,,1.0,VENETOCLAX,1.2717008643892598,4.639483264005753,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,VENETOCLAX,False,,,,,False,False,False,False,retain
VENLAFAXINE,0.0,708.0,543.0,399263.0,708.0,0.5184301025982955,0.0323525464447323,8.307530652624733,1.4153635093567494,0.0,316.0,543.0,399655.0,316.0,1.161669362609382,0.0724061136095997,18.637593439987803,1.4159809272090682,708,0,0,5656.0,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,PNVNVHUZROJLTJ-UHFFFAOYSA-N,True,,1.0,VENLAFAXINE,0.9598765586221704,3.501870096925451,False,False,False,False,True,negative_expanded,True,True,True,0,0.6,VENLAFAXINE,False,,,,,False,False,False,False,retain
