scenario,split_type,analysis_drug_name,model_label,faers_signal_class,mean_prob_positive,sd_prob_positive,median_prob_positive,n_predictions,mean_pred_0_5,mean_pred_train_youden,potential_false_positive,potential_false_negative
positive_high_vs_all_negative,random,METHAMPHETAMINE,0,negative_expanded,0.21809272034188787,0.03018840703129465,0.2160282101195617,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,AZATHIOPRINE,0,negative_moderate,0.21420372878447336,0.025002401417680432,0.21222051016909216,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,CABOZANTINIB,0,negative_high,0.2079315417545923,0.023648098217161937,0.21101238529823207,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,NINTEDANIB,0,negative_expanded,0.20736141718369727,0.015810040523849152,0.20540126537361392,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,VENETOCLAX,0,negative_expanded,0.2069709180162945,0.0290300626637804,0.206873536289745,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,AMBRISENTAN,0,negative_expanded,0.20629007446075237,0.028887236531298394,0.2034551143413173,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,PIMAVANSERIN,0,negative_high,0.20488691135139928,0.017599300438663007,0.20338739981728732,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,LETROZOLE,0,negative_expanded,0.20481159416915623,0.030318535102711614,0.21225520928545014,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,ADAPALENE,0,negative_expanded,0.19983614697837856,0.028247105160351487,0.1989271335145909,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,CANDESARTAN,0,negative_expanded,0.19624472683657204,0.01969606853609142,0.1934791295193672,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,TAFAMIDIS,0,negative_expanded,0.19350598052509072,0.021439114651878907,0.1952003665288201,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,PROPOFOL,1,positive_high,0.1929811343052181,0.023833811155764148,0.1914996469136896,20,0.0,0.0,False,True
positive_high_vs_all_negative,random,RIOCIGUAT,0,negative_expanded,0.19162664525696615,0.030259273056725478,0.19135238871688603,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,LORAZEPAM,0,negative_expanded,0.19109355234595918,0.020161762077384803,0.19084574151682127,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,MACITENTAN,0,negative_expanded,0.190270334680478,0.02366380386209243,0.1980847293490184,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,SPARSENTAN,0,negative_expanded,0.18646071313970536,0.015593835777436735,0.18406406322796617,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,RISPERIDONE,0,negative_expanded,0.17837882295300028,0.032659362730266865,0.179531115679804,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,HYDROCHLOROTHIAZIDE,0,negative_expanded,0.17656544933397506,0.01726508655675105,0.17676618430728047,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,QUETIAPINE,0,negative_moderate,0.17229552293958597,0.02387726657582836,0.17326683514800895,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,IBRUTINIB,0,negative_moderate,0.17179693060822415,0.020526174774241332,0.16832835611194108,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,FLUCONAZOLE,0,negative_expanded,0.16423981075800767,0.025168504387021992,0.16664318135065406,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,MIRTAZAPINE,0,negative_expanded,0.16124819821877784,0.033346085134450726,0.17595799775451576,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,ARIPIPRAZOLE,0,negative_expanded,0.15528333132935185,0.02445031843828795,0.15001963251797873,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,ALPRAZOLAM,0,negative_moderate,0.14875295863194804,0.024026884934397273,0.15318926558626267,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,ONDANSETRON,1,positive_high,0.14849769099313243,0.01700421031050476,0.1467404855029653,20,0.0,0.0,False,True
positive_high_vs_all_negative,random,ABEMACICLIB,0,negative_moderate,0.13530634104232128,0.019390407779590158,0.137729228508708,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,OLANZAPINE,0,negative_moderate,0.12556819297278965,0.023747391301481707,0.12155773654571198,20,0.0,0.0,False,False
positive_high_vs_all_negative,random,CLOZAPINE,0,negative_high,0.09144451291376114,0.017409886070237798,0.09086983931115034,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,CEFUROXIME,1,positive_high,0.4223733266237323,0.04293133149289272,0.4268537748583505,20,0.0,0.8,False,False
positive_high_vs_all_negative,scaffold,CEFTRIAXONE,1,positive_high,0.34382440379190393,0.04095192353739139,0.34747277159175305,20,0.0,0.45,False,True
positive_high_vs_all_negative,scaffold,AMOXICILLIN,1,positive_high,0.32346220411048604,0.06471715560959539,0.3309927147087993,20,0.0,0.2,False,True
positive_high_vs_all_negative,scaffold,CHOLECALCIFEROL,0,negative_expanded,0.3234118420699869,0.030710650685547295,0.32714857405039266,19,0.0,0.05263157894736842,False,False
positive_high_vs_all_negative,scaffold,ISOTRETINOIN,0,negative_expanded,0.31648063067158705,0.04370147917466373,0.3302650373775788,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ERGOCALCIFEROL,0,negative_expanded,0.31262286536466943,0.02854927612544376,0.31907857060028044,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,APREMILAST,0,negative_moderate,0.30185351573963703,0.047500603404689756,0.31632990827120416,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,LEVONORGESTREL,0,negative_expanded,0.28809564477597494,0.05002394542424594,0.2813107767295117,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,SPIRONOLACTONE,0,negative_expanded,0.2841979046347064,0.06334070869474973,0.27176550356026535,19,0.0,0.05263157894736842,False,False
positive_high_vs_all_negative,scaffold,AZACITIDINE,0,negative_expanded,0.2692600972631546,0.046445456827402844,0.2723317612361126,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,COCAINE,0,negative_expanded,0.2685448221621723,0.040537649729106444,0.28174725459914485,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,TROFINETIDE,0,negative_expanded,0.26425517537376436,0.044495108053620856,0.2724201834971002,18,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,PACLITAXEL,1,positive_high,0.2589989939595205,0.04377935231627574,0.24925906751413535,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,PALBOCICLIB,0,negative_high,0.2532755971253295,0.03519591065325955,0.25707198738171166,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,RELUGOLIX,0,negative_high,0.25121494001269573,0.06140850051509504,0.27660638046309294,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,DEXAMETHASONE,1,positive_high,0.24758361777129928,0.03299175217936245,0.25010878606794223,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,AZATHIOPRINE,0,negative_moderate,0.23059362642648423,0.04124398547293224,0.23615060784386316,18,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,TREPROSTINIL,0,negative_moderate,0.2295814624784161,0.05818101097219744,0.20846607000100348,18,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,CLOPIDOGREL,0,negative_expanded,0.22851458838857622,0.040895862931861614,0.22899750113643466,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,POMALIDOMIDE,0,negative_high,0.2284497185326993,0.04957981103171805,0.2354655644023348,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,OSIMERTINIB,0,negative_expanded,0.2275251319372045,0.04674632748805481,0.22895457101577707,15,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,VENETOCLAX,0,negative_expanded,0.2231898650317598,0.031168647919005223,0.23592027223121473,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,MACITENTAN,0,negative_expanded,0.21759686090484132,0.026615180171406974,0.22649651807787985,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,DICLOFENAC,1,positive_high,0.21733231181930618,0.03674405624312678,0.2269227349318597,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,LETROZOLE,0,negative_expanded,0.209352567589792,0.030343389000682612,0.21757279736612173,15,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ROCURONIUM,1,positive_high,0.20909549569196884,0.02875152193673225,0.2073209702207933,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,PIMAVANSERIN,0,negative_high,0.20816743855924882,0.030009192346151254,0.20861719937211975,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,RIOCIGUAT,0,negative_expanded,0.20746233454680124,0.03049512900213337,0.21127205100987012,16,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,TAFAMIDIS,0,negative_expanded,0.20399868498973261,0.032282140981755636,0.20371277725218434,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,NINTEDANIB,0,negative_expanded,0.20265385368928945,0.03144878266944868,0.21664400354858848,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,LACOSAMIDE,0,negative_expanded,0.1965514853253308,0.028512974554803807,0.19989511720270187,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ADAPALENE,0,negative_expanded,0.19575378350550765,0.04067366886416213,0.2004585261036609,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,LORAZEPAM,0,negative_expanded,0.19437034329019648,0.028489793250982116,0.1886874351386855,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,HYDROCHLOROTHIAZIDE,0,negative_expanded,0.19228302045653733,0.03693845086058464,0.1830912090235445,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,RISPERIDONE,0,negative_expanded,0.19109639096831774,0.026917372366841764,0.1966054430619748,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,CABOZANTINIB,0,negative_high,0.18724776875132002,0.05193156736148916,0.18426622013000943,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,CANDESARTAN,0,negative_expanded,0.18695579004813637,0.033321672709433245,0.18484939527678904,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,LISDEXAMFETAMINE,0,negative_expanded,0.18603370302494224,0.03014325133408263,0.19004996433556975,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,VENLAFAXINE,0,negative_expanded,0.18542083661989445,0.06309634091965262,0.18833320144902102,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,SPARSENTAN,0,negative_expanded,0.1828407011529443,0.030424656579481624,0.1802725339527019,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,AMBRISENTAN,0,negative_expanded,0.182155609708891,0.04657259881974001,0.18611622338814557,17,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ACETAMINOPHEN,1,positive_high,0.177371008473458,0.031924083172337074,0.1745768445697478,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,IBRUTINIB,0,negative_moderate,0.17594727758298878,0.028497618799234854,0.18166797088960032,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ALPRAZOLAM,0,negative_moderate,0.17337696470452468,0.02778090635561122,0.17740481580482306,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,QUETIAPINE,0,negative_moderate,0.1708459391184452,0.023754161038348372,0.16479558683199444,15,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,MIRTAZAPINE,0,negative_expanded,0.17058610786388875,0.03783696727682806,0.1785836578716117,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,PSEUDOEPHEDRINE,0,negative_expanded,0.17054421104024436,0.029076105634184536,0.1744804591266133,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ARIPIPRAZOLE,0,negative_expanded,0.1702292362128921,0.027980741007605368,0.17607941080430656,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,LIDOCAINE,1,positive_high,0.1680206051636032,0.02932457922135708,0.16436820276588077,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,METHAMPHETAMINE,0,negative_expanded,0.16523436670008412,0.030683627065673853,0.1655979549401621,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,MESALAMINE,0,negative_expanded,0.16132925287993077,0.029533410241425834,0.1646881515726318,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,IOPROMIDE,1,positive_high,0.1589738805163749,0.02715062105807594,0.1543285271669929,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,FLUCONAZOLE,0,negative_expanded,0.14230908606531376,0.04519857846319945,0.15415326441655997,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ONDANSETRON,1,positive_high,0.13208834636849368,0.030371052036424935,0.128037508768887,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,PROPOFOL,1,positive_high,0.1253777083972227,0.023858744638849766,0.12186641657020211,20,0.0,0.0,False,True
positive_high_vs_all_negative,scaffold,FENFLURAMINE,0,negative_expanded,0.12478111781830785,0.02381844096874057,0.12409692619097343,20,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,OLANZAPINE,0,negative_moderate,0.11564557732977301,0.021971189531811205,0.11488814124362676,16,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,ABEMACICLIB,0,negative_moderate,0.10443576574758993,0.026490898610996037,0.10559734353011754,19,0.0,0.0,False,False
positive_high_vs_all_negative,scaffold,CLOZAPINE,0,negative_high,0.08905739101479393,0.01540568856310106,0.09190111214888261,20,0.0,0.0,False,False
strict_high_confidence,random,CEFUROXIME,1,positive_high,0.5969629319971232,0.03335389900994118,0.5977680312040644,20,1.0,1.0,False,False
strict_high_confidence,random,AMOXICILLIN,1,positive_high,0.5912103858616937,0.025729548649257264,0.5850504598329628,20,1.0,1.0,False,False
strict_high_confidence,random,TREPROSTINIL,0,negative_moderate,0.577558476728832,0.03001295660161682,0.5744957812099223,20,1.0,0.9,False,False
strict_high_confidence,random,DEXAMETHASONE,1,positive_high,0.5762652653219853,0.029170607178606867,0.5767753064062189,20,1.0,0.85,False,False
strict_high_confidence,random,IOPROMIDE,1,positive_high,0.572438881926675,0.023756205696006193,0.5730279857693239,20,1.0,0.9,False,False
strict_high_confidence,random,LIDOCAINE,1,positive_high,0.570999808651015,0.030115603319777477,0.5659829702193196,20,1.0,0.95,False,False
strict_high_confidence,random,ACETAMINOPHEN,1,positive_high,0.5617174563168907,0.020925339290706634,0.5626897270632438,20,1.0,0.95,False,False
strict_high_confidence,random,DICLOFENAC,1,positive_high,0.5538763853867545,0.023842480215644963,0.5493085162146305,20,1.0,0.95,False,False
strict_high_confidence,random,PACLITAXEL,1,positive_high,0.5501636879357336,0.02862171665080827,0.5538922698050779,20,0.9,0.75,False,False
strict_high_confidence,random,ROCURONIUM,1,positive_high,0.5292775419209843,0.02853506934533758,0.5378227409826186,20,0.85,0.65,False,False
strict_high_confidence,random,CEFTRIAXONE,1,positive_high,0.5270155680916713,0.03314353359691047,0.5297867718319633,20,0.7,0.85,False,False
strict_high_confidence,random,PROPOFOL,1,positive_high,0.5241778033902365,0.019836559519439825,0.5271362886196154,20,0.95,0.6,False,False
strict_high_confidence,random,APREMILAST,0,negative_moderate,0.518107558127612,0.01688876006561731,0.5144572341846759,20,0.85,0.5,False,False
strict_high_confidence,random,RELUGOLIX,0,negative_high,0.5150688085966918,0.02933404212278539,0.5075296969834494,20,0.75,0.35,False,False
strict_high_confidence,random,POMALIDOMIDE,0,negative_high,0.5134869506701627,0.03260860012117106,0.5213589409678846,20,0.65,0.4,False,False
strict_high_confidence,random,AZATHIOPRINE,0,negative_moderate,0.49922096880216016,0.038775234433131425,0.5040142984940232,20,0.55,0.1,False,False
strict_high_confidence,random,PALBOCICLIB,0,negative_high,0.4972283383086159,0.02999495361645046,0.5008787590176295,20,0.55,0.1,False,False
strict_high_confidence,random,CABOZANTINIB,0,negative_high,0.4865794010648668,0.032157395581601925,0.49407282227298327,20,0.45,0.2,False,False
strict_high_confidence,random,PIMAVANSERIN,0,negative_high,0.48025246589214354,0.025123753120604286,0.4823055691068193,20,0.1,0.05,False,False
strict_high_confidence,random,IBRUTINIB,0,negative_moderate,0.4557736428995568,0.01890960482130147,0.4535930237887944,20,0.05,0.0,False,False
strict_high_confidence,random,ALPRAZOLAM,0,negative_moderate,0.45301520723571975,0.03223904189895412,0.46172961591520845,20,0.0,0.0,False,False
strict_high_confidence,random,QUETIAPINE,0,negative_moderate,0.42992284619224586,0.029175825718366147,0.42101309002304954,20,0.0,0.0,False,False
strict_high_confidence,random,ONDANSETRON,1,positive_high,0.4151393250597872,0.023866030713475848,0.4109781687499291,20,0.0,0.0,False,False
strict_high_confidence,random,ABEMACICLIB,0,negative_moderate,0.40167697488984483,0.03261754364228822,0.39977340451808063,20,0.0,0.0,False,False
strict_high_confidence,random,OLANZAPINE,0,negative_moderate,0.3498209455395646,0.0334871486498052,0.34033614400681944,20,0.0,0.0,False,False
strict_high_confidence,random,CLOZAPINE,0,negative_high,0.3467151136795981,0.03909514195859956,0.3464996854631304,20,0.0,0.0,False,False
strict_high_confidence,scaffold,TREPROSTINIL,0,negative_moderate,0.610984480057516,0.06875459936892113,0.6317924476705923,19,0.8947368421052632,0.7894736842105263,True,False
strict_high_confidence,scaffold,CEFUROXIME,1,positive_high,0.5921692241247102,0.0816003371912746,0.6277040933715065,20,0.7,1.0,False,False
strict_high_confidence,scaffold,AZATHIOPRINE,0,negative_moderate,0.5891361466702958,0.018920896697920787,0.5884060181751327,17,1.0,0.8823529411764706,False,False
strict_high_confidence,scaffold,AMOXICILLIN,1,positive_high,0.5860728306273653,0.0668205775479365,0.5960692391651968,20,0.9,0.8,False,False
strict_high_confidence,scaffold,POMALIDOMIDE,0,negative_high,0.5519574975764875,0.047239547727204075,0.5721879372919966,18,0.8333333333333334,0.3888888888888889,False,False
strict_high_confidence,scaffold,PACLITAXEL,1,positive_high,0.5462816314230853,0.07569924441530441,0.5654134772655676,20,0.7,0.6,False,False
strict_high_confidence,scaffold,ROCURONIUM,1,positive_high,0.5264725274501141,0.04520742274036905,0.5142679081931403,20,0.65,0.45,False,False
strict_high_confidence,scaffold,APREMILAST,0,negative_moderate,0.5236711091047941,0.061536927126438136,0.5431753500937331,20,0.75,0.45,False,False
strict_high_confidence,scaffold,CEFTRIAXONE,1,positive_high,0.5147489752021422,0.056767426634258836,0.5084048455050045,19,0.5263157894736842,0.5789473684210527,False,False
strict_high_confidence,scaffold,DICLOFENAC,1,positive_high,0.5091885557138941,0.09594758669738977,0.534480877066596,19,0.7894736842105263,0.6842105263157895,False,False
strict_high_confidence,scaffold,DEXAMETHASONE,1,positive_high,0.5070891227720092,0.09279703227128049,0.5424216008204472,19,0.5263157894736842,1.0,False,False
strict_high_confidence,scaffold,PALBOCICLIB,0,negative_high,0.5002112246676891,0.07019554824564128,0.5105145547619977,19,0.5263157894736842,0.15789473684210525,False,False
strict_high_confidence,scaffold,PIMAVANSERIN,0,negative_high,0.4941456830549118,0.04395610244775401,0.5054604096775369,17,0.5294117647058824,0.0,False,False
strict_high_confidence,scaffold,CABOZANTINIB,0,negative_high,0.4734866588994137,0.07072350266030202,0.49449783999760055,19,0.42105263157894735,0.0,False,False
strict_high_confidence,scaffold,RELUGOLIX,0,negative_high,0.47055023263004603,0.10952523017832475,0.5105679644789619,19,0.5789473684210527,0.21052631578947367,False,False
strict_high_confidence,scaffold,ALPRAZOLAM,0,negative_moderate,0.4450967141502188,0.07429805625541468,0.46247295702055746,19,0.3684210526315789,0.0,False,False
strict_high_confidence,scaffold,QUETIAPINE,0,negative_moderate,0.4248916785622071,0.033646914662885795,0.43203607333908955,20,0.0,0.0,False,False
strict_high_confidence,scaffold,ABEMACICLIB,0,negative_moderate,0.41848850936900334,0.06815493787979786,0.46324377878354617,19,0.0,0.0,False,False
strict_high_confidence,scaffold,IBRUTINIB,0,negative_moderate,0.41159924202410436,0.061313584116160766,0.40113039870608447,16,0.125,0.0,False,False
strict_high_confidence,scaffold,IOPROMIDE,1,positive_high,0.3882418241344339,0.045256668064611996,0.38116566385013473,20,0.0,0.05,False,True
strict_high_confidence,scaffold,ACETAMINOPHEN,1,positive_high,0.38380839282461443,0.05078048737992758,0.37917707503256837,20,0.0,0.1,False,True
strict_high_confidence,scaffold,ONDANSETRON,1,positive_high,0.3755764267654896,0.051427514093386334,0.38052546555732747,20,0.0,0.0,False,True
strict_high_confidence,scaffold,LIDOCAINE,1,positive_high,0.37533274924562876,0.052568841111247176,0.3622083638840188,20,0.0,0.05,False,True
strict_high_confidence,scaffold,OLANZAPINE,0,negative_moderate,0.36184787804188684,0.03501687051813634,0.3677732430643996,20,0.0,0.0,False,False
strict_high_confidence,scaffold,PROPOFOL,1,positive_high,0.3458148219144396,0.04527085821996918,0.34119521560418664,20,0.0,0.0,False,True
strict_high_confidence,scaffold,CLOZAPINE,0,negative_high,0.32967510763303626,0.07613222278421942,0.3392663483043621,20,0.0,0.0,False,False
